"No.","Time","Source","Destination","Protocol","Length","Info"
"17582","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17583","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17584","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17585","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17586","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17587","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17588","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17589","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17590","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17591","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17592","18.166364","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17594","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17595","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17596","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17597","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17598","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17599","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17600","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17601","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17602","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17603","18.166660","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17610","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17611","18.174291","172.217.169.2","10.100.102.6","QUIC","69","Protected Payload (KP0)"
"17612","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17613","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17614","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17615","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17617","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17618","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17619","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17620","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17621","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17622","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17623","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17624","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17625","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17626","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17627","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17628","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17629","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17630","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17631","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17632","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17633","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17634","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17635","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17636","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17637","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17638","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17639","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17640","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17641","18.174291","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17643","18.174545","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17649","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17650","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17651","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17652","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17653","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17654","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17657","18.178762","172.217.169.2","10.100.102.6","QUIC","69","Protected Payload (KP0)"
"17658","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17659","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17660","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17661","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17662","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17663","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17664","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17665","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17666","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17667","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17668","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17669","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17670","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17671","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17672","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17673","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17674","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17675","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17676","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17677","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17678","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17679","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17680","18.178762","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17682","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17683","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17684","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17685","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17686","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17687","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17688","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17689","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17690","18.178896","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17701","18.181627","172.217.169.2","10.100.102.6","QUIC","155","Protected Payload (KP0)"
"17702","18.181627","172.217.169.2","10.100.102.6","QUIC","67","Protected Payload (KP0)"
"17707","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17708","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17709","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17710","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17711","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17712","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17713","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17714","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17715","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17716","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17717","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17718","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17719","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17720","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17721","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17722","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17724","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17725","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17726","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17727","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17728","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17729","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17730","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17731","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17732","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17733","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17734","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17735","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17736","18.188222","172.217.169.2","10.100.102.6","QUIC","126","Protected Payload (KP0)"
"17737","18.188222","172.217.169.2","10.100.102.6","QUIC","67","Protected Payload (KP0)"
"17738","18.188222","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17740","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17741","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17742","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17743","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17744","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17745","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17746","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17747","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17748","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17749","18.188378","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17754","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17755","18.190039","216.58.204.34","10.100.102.6","QUIC","654","Protected Payload (KP0)"
"17756","18.190039","216.58.204.34","10.100.102.6","QUIC","118","Protected Payload (KP0)"
"17757","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17758","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17759","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17760","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17761","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17762","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17763","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17764","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17765","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17766","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17767","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17768","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17769","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17770","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17771","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17772","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17773","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17774","18.190039","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17778","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17779","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17780","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17781","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17782","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17783","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17784","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17785","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17786","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17787","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17788","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17789","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17790","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17791","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17792","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17793","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17794","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17795","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17796","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17797","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17798","18.191949","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17802","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17803","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17804","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17805","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17806","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17807","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17808","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17809","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17810","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17811","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17812","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17813","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17814","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17815","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17816","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17817","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17818","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17819","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17820","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17821","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17822","18.193897","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17826","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17827","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17828","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17829","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17830","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17831","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17832","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17833","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17834","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17835","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17836","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17837","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17838","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17839","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17840","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17841","18.201624","172.217.169.66","10.100.102.6","QUIC","654","Protected Payload (KP0)"
"17842","18.201624","172.217.169.66","10.100.102.6","QUIC","118","Protected Payload (KP0)"
"17843","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17844","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17845","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17846","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17847","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17848","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17849","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17850","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17851","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17852","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17853","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17854","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17855","18.201624","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17861","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17862","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17863","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17864","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17865","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17866","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17867","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17868","18.202462","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17871","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17872","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17873","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17874","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17875","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17876","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17877","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17878","18.204759","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17879","18.204759","216.58.204.34","10.100.102.6","QUIC","67","Protected Payload (KP0)"
"17880","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17881","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17882","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17883","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17884","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17885","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17886","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17887","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17888","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17889","18.206095","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17891","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17892","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17893","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17895","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17896","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17897","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17900","18.208296","172.217.169.14","10.100.102.6","QUIC","67","Protected Payload (KP0)"
"17901","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17902","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17903","18.208296","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17907","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17908","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17909","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17910","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17911","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17912","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17913","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17914","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17915","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17916","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17917","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17918","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17919","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17921","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17922","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17923","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17924","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17925","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17926","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17927","18.211156","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17933","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17935","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17936","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17937","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17938","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17939","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17940","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17941","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17942","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17943","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17944","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17945","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17946","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17949","18.218412","108.177.15.156","10.100.102.6","QUIC","67","Protected Payload (KP0)"
"17960","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17961","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17962","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17963","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"17964","18.218412","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
