"No.","Time","Source","Destination","Protocol","Length","Info"
"5920","5.941142","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5922","5.941210","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5923","5.941273","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5924","5.941329","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5925","5.941385","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5941","5.942203","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5955","6.020393","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5956","6.020550","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5964","6.024045","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5965","6.024221","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5966","6.024313","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5982","6.032292","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5983","6.032556","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"5985","6.032778","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6010","6.099929","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6012","6.100237","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6013","6.100314","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6014","6.100378","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6015","6.100438","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6033","6.110014","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6035","6.110120","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6037","6.110256","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6056","6.173882","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6057","6.173990","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6058","6.174038","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6059","6.174109","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6065","6.179639","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6076","6.182476","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6080","6.182766","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6082","6.183086","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6106","6.247472","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6107","6.247652","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6108","6.247752","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6109","6.247840","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6114","6.252158","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6123","6.255375","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6125","6.255831","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6126","6.256005","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6154","6.318671","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6158","6.319065","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6159","6.319299","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6160","6.319500","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6164","6.322935","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6169","6.325348","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6185","6.337193","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6196","6.338001","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6210","6.390722","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6213","6.391501","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6214","6.392188","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6215","6.392901","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6219","6.396238","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6224","6.398721","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6229","6.407545","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6249","6.417952","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6274","6.469877","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6276","6.470225","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6278","6.470448","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6279","6.470591","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6280","6.470800","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6281","6.470985","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6287","6.488606","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6289","6.489006","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6314","6.540583","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6315","6.540997","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6321","6.544090","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6322","6.544434","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6323","6.544633","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6324","6.544841","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6333","6.558924","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6334","6.559499","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6364","6.612986","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6366","6.613433","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6376","6.616340","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6377","6.616594","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6378","6.616752","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6379","6.616929","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6386","6.628145","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6390","6.629680","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6427","6.689445","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6428","6.689537","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6429","6.689574","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6430","6.689607","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6431","6.689640","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6432","6.689670","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6442","6.700314","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6443","6.700633","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6473","6.759370","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6474","6.759463","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6485","6.762559","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6486","6.762901","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6487","6.762978","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6488","6.763028","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6497","6.770436","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6500","6.770745","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6530","6.829721","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6531","6.829834","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6535","6.831958","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6544","6.834449","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6545","6.834576","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6546","6.834641","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6554","6.839781","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6556","6.842347","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6584","6.900412","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6591","6.905188","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6593","6.905617","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6594","6.905847","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6595","6.906051","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6598","6.909657","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6603","6.912257","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6606","6.914727","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6635","6.973544","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6642","6.975160","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6643","6.975246","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6647","6.979067","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6648","6.979159","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6655","6.981758","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6659","6.983419","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6663","6.992974","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6696","7.047037","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6697","7.047311","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6698","7.047485","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6708","7.052814","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6709","7.053056","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6710","7.053394","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6711","7.053772","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6715","7.064890","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6743","7.122231","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6755","7.128071","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6756","7.128153","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6757","7.128200","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6767","7.133808","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6768","7.133904","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6769","7.134021","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6772","7.136936","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6795","7.201392","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6798","7.201619","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6818","7.207446","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6819","7.207549","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6820","7.207593","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6821","7.207632","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6822","7.207667","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6823","7.207703","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6831","7.270961","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6834","7.273482","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6856","7.278658","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6862","7.280718","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6876","7.283771","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6879","7.283942","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6880","7.284072","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6881","7.284132","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6885","7.340455","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6887","7.343224","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6901","7.350874","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6907","7.354106","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6923","7.356770","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6927","7.356884","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6929","7.357018","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6931","7.357083","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6936","7.409769","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6941","7.418563","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6948","7.422257","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6957","7.428260","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6962","7.431637","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6978","7.435333","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6981","7.435617","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6983","7.435909","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6987","7.485106","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6991","7.487456","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"6999","7.494248","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7003","7.499767","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7024","7.509185","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7025","7.509258","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7026","7.509315","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7027","7.509350","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7065","7.598344","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7077","7.598589","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7079","7.598678","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7080","7.598825","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7082","7.599046","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7085","7.599198","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7087","7.599245","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7089","7.599283","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7114","7.684279","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7115","7.684387","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7117","7.684459","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7118","7.684507","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7119","7.684556","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7120","7.684604","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7142","7.700341","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7146","7.700509","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7766","7.780004","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7792","7.781632","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7864","7.790812","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7866","7.790881","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7867","7.790918","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7890","7.792620","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"7963","7.846773","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8088","7.873836","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8319","7.959325","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8344","7.961091","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8405","7.966050","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8415","7.966096","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8416","7.966130","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8417","7.966164","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8467","7.974512","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8575","7.996688","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8647","8.041042","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8648","8.041143","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8656","8.043693","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8657","8.043748","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8658","8.043789","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8664","8.046537","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8665","8.046584","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8668","8.070472","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8695","8.111153","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8696","8.111327","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8706","8.114786","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8709","8.115157","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8710","8.115245","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8717","8.118858","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8718","8.119229","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8721","8.139644","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8745","8.184249","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8746","8.184334","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8747","8.184372","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8762","8.188496","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8764","8.188603","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8765","8.188652","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8769","8.192352","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8771","8.208966","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8799","8.255031","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8800","8.255157","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8801","8.255199","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8806","8.259021","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8812","8.259270","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8814","8.259333","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8819","8.262080","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8824","8.277791","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8845","8.327978","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8847","8.328059","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8848","8.328095","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8852","8.329137","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8853","8.329171","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8857","8.330703","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8862","8.332206","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8870","8.357710","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8901","8.398910","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8902","8.398977","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8905","8.400025","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8917","8.401840","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8918","8.401884","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8919","8.401918","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8920","8.401952","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8930","8.445514","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8945","8.469584","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8949","8.470070","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8961","8.476770","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8966","8.476880","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8968","8.476966","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8969","8.477040","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8970","8.477103","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8977","8.519076","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"8999","8.570424","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9014","8.570725","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9016","8.571105","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9019","8.571197","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9021","8.571263","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9023","8.571319","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9025","8.571375","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9031","8.605052","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9061","8.783744","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9062","8.783841","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9064","8.783897","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9066","8.783943","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9068","8.783979","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9070","8.784012","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9071","8.784045","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9082","8.794440","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9098","8.860537","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9100","8.860701","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9101","8.860739","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9131","8.870277","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9134","8.870587","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9136","8.870773","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9138","8.870816","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9140","8.870850","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9164","9.017330","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9183","9.017677","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9186","9.018101","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9188","9.018256","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9190","9.018564","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9192","9.018750","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9194","9.018882","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9196","9.018993","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9223","9.091739","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9225","9.091944","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9227","9.092299","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9229","9.092712","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9231","9.092798","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9242","9.103429","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9245","9.103918","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9247","9.104226","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9266","9.180639","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9286","9.181053","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9288","9.181247","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9290","9.181902","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9292","9.182390","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9294","9.182820","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9296","9.183054","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9298","9.183225","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9307","9.257111","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9323","9.257508","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9325","9.257633","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9327","9.258027","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9329","9.258153","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9347","9.268585","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9350","9.269050","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9352","9.269192","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9375","9.338639","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9377","9.338753","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9380","9.338832","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9385","9.338894","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9386","9.338942","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9388","9.338995","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9389","9.339041","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9403","9.345390","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9409","9.409758","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9410","9.409855","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9417","9.411751","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9426","9.413293","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9434","9.414640","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"9435","9.414751","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
