"No.","Time","Source","Destination","Protocol","Length","Info"
"57873","36.563670","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26724550 Win=8345 Len=0"
"57874","36.563670","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26727044 Win=8357 Len=0"
"57896","36.565159","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26729904 Win=8353 Len=0"
"57897","36.565159","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26735258 Win=8361 Len=0"
"57898","36.565159","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26732764 Win=8357 Len=0"
"57914","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26738118 Win=8357 Len=0"
"57915","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26743472 Win=8361 Len=0"
"57918","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26750622 Win=8342 Len=0"
"57919","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26751686 Win=8361 Len=0"
"57924","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26759900 Win=8361 Len=0"
"57925","36.569794","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26764190 Win=8349 Len=0"
"57939","36.584274","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26768114 Win=8361 Len=0"
"57940","36.584274","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26767050 Win=8357 Len=0"
"57944","36.584274","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26775264 Win=8342 Len=0"
"57945","36.584274","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26776328 Win=8361 Len=0"
"57963","36.592602","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26780618 Win=8349 Len=0"
"57964","36.592602","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26783478 Win=8357 Len=0"
"57965","36.592602","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26784542 Win=8361 Len=0"
"58009","36.635529","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26787402 Win=8353 Len=0"
"58020","36.674513","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26790262 Win=8353 Len=0"
"58021","36.674513","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26792756 Win=8361 Len=0"
"58045","36.682265","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26800970 Win=8361 Len=0"
"58054","36.682265","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26805260 Win=8349 Len=0"
"58055","36.682265","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26808120 Win=8353 Len=0"
"58056","36.682265","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26809184 Win=8361 Len=0"
"58086","36.702426","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26814904 Win=8345 Len=0"
"58087","36.702426","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26817398 Win=8353 Len=0"
"58092","36.702426","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26820258 Win=8353 Len=0"
"58094","36.702426","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26823118 Win=8357 Len=0"
"58095","36.702426","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26825612 Win=8361 Len=0"
"58111","36.709221","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26829902 Win=8349 Len=0"
"58113","36.709221","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26832762 Win=8357 Len=0"
"58114","36.709221","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26838116 Win=8342 Len=0"
"58124","36.711281","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26840976 Win=8353 Len=0"
"58125","36.711281","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26842040 Win=8361 Len=0"
"58157","36.725318","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26844900 Win=8361 Len=0"
"58158","36.725318","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26850254 Win=8361 Len=0"
"58459","36.873253","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26858468 Win=8338 Len=0"
"58472","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26861328 Win=8357 Len=0"
"58473","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26865618 Win=8361 Len=0"
"58476","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26866682 Win=8361 Len=0"
"58478","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26874896 Win=8361 Len=0"
"58483","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26883110 Win=8338 Len=0"
"58487","36.873824","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26885970 Win=8353 Len=0"
"58499","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26891324 Win=8338 Len=0"
"58501","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26894184 Win=8353 Len=0"
"58502","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26897044 Win=8353 Len=0"
"58503","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26899538 Win=8361 Len=0"
"58507","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26906688 Win=8361 Len=0"
"58508","36.882502","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26907752 Win=8361 Len=0"
"58526","36.894528","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26910612 Win=8353 Len=0"
"58538","36.902593","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26913472 Win=8353 Len=0"
"58539","36.902593","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26915966 Win=8357 Len=0"
"58566","36.944465","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26918826 Win=8357 Len=0"
"58567","36.944465","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26921686 Win=8357 Len=0"
"58568","36.944465","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26924180 Win=8361 Len=0"
"58579","36.949047","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26932394 Win=8361 Len=0"
"58588","36.951702","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26940608 Win=8361 Len=0"
"58589","36.951702","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26947758 Win=8342 Len=0"
"58593","36.956751","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26948822 Win=8361 Len=0"
"58607","36.956751","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26957036 Win=8338 Len=0"
"58613","36.957258","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26959896 Win=8353 Len=0"
"58614","36.957258","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26962756 Win=8357 Len=0"
"58621","36.963755","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26965250 Win=8361 Len=0"
"58622","36.963755","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26970970 Win=8345 Len=0"
"58623","36.963755","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26973464 Win=8357 Len=0"
"58627","36.976620","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26981678 Win=8338 Len=0"
"58700","37.025644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26984538 Win=8353 Len=0"
"58703","37.025644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26987398 Win=8353 Len=0"
"58704","37.025644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26989892 Win=8361 Len=0"
"58726","37.033887","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=26998106 Win=8338 Len=0"
"58745","37.039857","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27000966 Win=8353 Len=0"
"58749","37.039857","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27006320 Win=8338 Len=0"
"58774","37.041163","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27009180 Win=8353 Len=0"
"58775","37.041163","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27012040 Win=8342 Len=0"
"58777","37.041163","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27014534 Win=8357 Len=0"
"58790","37.045004","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27021684 Win=8342 Len=0"
"58791","37.045004","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27022748 Win=8361 Len=0"
"58825","37.058051","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27028468 Win=8345 Len=0"
"58826","37.058051","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27030962 Win=8353 Len=0"
"58827","37.058051","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27033822 Win=8346 Len=0"
"58833","37.058051","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27036682 Win=8353 Len=0"
"58834","37.058051","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27039176 Win=8361 Len=0"
"58870","37.063596","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27043466 Win=8349 Len=0"
"58872","37.063596","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27047390 Win=8361 Len=0"
"58873","37.063596","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27046326 Win=8357 Len=0"
"58988","37.102484","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27054540 Win=8342 Len=0"
"58992","37.102484","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27055604 Win=8361 Len=0"
"58999","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27059894 Win=8349 Len=0"
"59001","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27062754 Win=8357 Len=0"
"59002","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27063818 Win=8361 Len=0"
"59007","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27066678 Win=8353 Len=0"
"59011","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27069538 Win=8353 Len=0"
"59012","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27072032 Win=8361 Len=0"
"59017","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27080246 Win=8361 Len=0"
"59018","37.132418","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27077752 Win=8361 Len=0"
"59022","37.132720","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27083106 Win=8353 Len=0"
"59023","37.132720","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27088460 Win=8361 Len=0"
"59024","37.132720","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27085966 Win=8357 Len=0"
"59042","37.139690","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27091320 Win=8353 Len=0"
"59045","37.139690","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27094180 Win=8353 Len=0"
"59046","37.139690","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27096674 Win=8349 Len=0"
"59047","37.139690","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27100964 Win=8346 Len=0"
"59050","37.139690","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27103824 Win=8353 Len=0"
"59055","37.139899","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27106318 Win=8353 Len=0"
"59057","37.140092","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27109178 Win=8357 Len=0"
"59061","37.145380","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27112038 Win=8361 Len=0"
"59062","37.145380","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27113102 Win=8361 Len=0"
"59079","37.188975","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27118822 Win=8345 Len=0"
"59081","37.188975","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27121316 Win=8353 Len=0"
"59152","37.220251","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27129530 Win=8361 Len=0"
"59153","37.220251","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27124176 Win=8353 Len=0"
"59154","37.220251","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27127036 Win=8353 Len=0"
"59166","37.222017","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27137744 Win=8361 Len=0"
"59167","37.222017","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27135250 Win=8357 Len=0"
"59179","37.228203","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27144894 Win=8361 Len=0"
"59181","37.228203","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27147388 Win=8353 Len=0"
"59182","37.228203","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27150248 Win=8357 Len=0"
"59184","37.228203","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27154172 Win=8361 Len=0"
"59200","37.236935","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27159892 Win=8361 Len=0"
"59201","37.236935","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27162386 Win=8361 Len=0"
"59202","37.236935","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27168106 Win=8345 Len=0"
"59203","37.236935","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27170600 Win=8353 Len=0"
"59223","37.239657","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27173460 Win=8353 Len=0"
"59228","37.239657","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27176320 Win=8357 Len=0"
"59229","37.239657","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27178814 Win=8361 Len=0"
"59331","37.287276","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27187028 Win=8338 Len=0"
"59448","37.311041","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27189888 Win=8357 Len=0"
"59449","37.311041","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27195242 Win=8361 Len=0"
"59464","37.322154","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27198102 Win=8361 Len=0"
"59465","37.322154","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27202392 Win=8361 Len=0"
"59470","37.322154","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27203456 Win=8361 Len=0"
"59491","37.324004","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27206316 Win=8357 Len=0"
"59492","37.324004","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27211670 Win=8361 Len=0"
"59504","37.327869","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27219884 Win=8353 Len=0"
"59505","37.327869","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27217390 Win=8345 Len=0"
"59523","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27222744 Win=8357 Len=0"
"59524","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27230958 Win=8335 Len=0"
"59527","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27233818 Win=8353 Len=0"
"59529","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27236312 Win=8353 Len=0"
"59535","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27242032 Win=8357 Len=0"
"59536","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27239172 Win=8357 Len=0"
"59537","37.333188","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27244526 Win=8361 Len=0"
"59581","37.363022","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27252740 Win=8361 Len=0"
"59621","37.386503","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27258460 Win=8345 Len=0"
"59622","37.386503","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27260954 Win=8353 Len=0"
"59633","37.397725","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27263814 Win=8357 Len=0"
"59634","37.397725","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27266674 Win=8361 Len=0"
"59637","37.397725","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27269168 Win=8361 Len=0"
"59653","37.402254","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27276318 Win=8342 Len=0"
"59656","37.402254","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27278812 Win=8353 Len=0"
"59657","37.402254","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27281672 Win=8346 Len=0"
"59658","37.402254","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27284532 Win=8353 Len=0"
"59667","37.412470","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27285596 Win=8361 Len=0"
"59676","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27291316 Win=8345 Len=0"
"59678","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27293810 Win=8353 Len=0"
"59679","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27296670 Win=8353 Len=0"
"59685","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27299530 Win=8353 Len=0"
"59686","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27302024 Win=8361 Len=0"
"59688","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27304884 Win=8353 Len=0"
"59690","37.413867","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27307744 Win=8357 Len=0"
"59704","37.423737","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27310238 Win=8361 Len=0"
"59848","37.479272","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27313098 Win=8353 Len=0"
"59855","37.479272","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27315958 Win=8353 Len=0"
"59856","37.479272","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27318452 Win=8361 Len=0"
"60145","37.556749","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27343094 Win=8338 Len=0"
"60164","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27345954 Win=8357 Len=0"
"60165","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27351308 Win=8361 Len=0"
"60167","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27355598 Win=8361 Len=0"
"60168","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27359522 Win=8361 Len=0"
"60171","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27367736 Win=8338 Len=0"
"60176","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27370596 Win=8353 Len=0"
"60177","37.557275","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27375950 Win=8338 Len=0"
"60462","37.603063","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27378810 Win=8353 Len=0"
"60511","37.606910","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27380240 Win=8361 Len=0"
"60515","37.606910","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27384164 Win=8361 Len=0"
"60814","37.657329","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27388454 Win=8349 Len=0"
"60815","37.657329","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27391314 Win=8353 Len=0"
"60817","37.657329","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27392378 Win=8361 Len=0"
"60826","37.657329","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27395238 Win=8353 Len=0"
"60841","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27398098 Win=8353 Len=0"
"60842","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27402022 Win=8342 Len=0"
"60844","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27404882 Win=8353 Len=0"
"60845","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27407742 Win=8361 Len=0"
"60847","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27408806 Win=8361 Len=0"
"60851","37.663427","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27411666 Win=8353 Len=0"
"60879","37.682264","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27417020 Win=8361 Len=0"
"60880","37.682264","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27414526 Win=8357 Len=0"
"60886","37.682264","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27424170 Win=8342 Len=0"
"60890","37.682264","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27425234 Win=8361 Len=0"
"60910","37.695644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27428094 Win=8353 Len=0"
"60914","37.695644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27430954 Win=8357 Len=0"
"60915","37.695644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27439168 Win=8338 Len=0"
"60916","37.695644","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27441662 Win=8353 Len=0"
"61256","37.744875","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27444522 Win=8353 Len=0"
"61262","37.744875","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27447382 Win=8345 Len=0"
"61263","37.744875","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27449876 Win=8357 Len=0"
"61503","37.785621","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27454166 Win=8349 Len=0"
"61517","37.788693","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=1621 Ack=27457026 Win=8353 Len=0"
